,Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4
1630,moles,small_bump,dark_coloration,pigmented_spot,dark_spot
1631,moles,harmless,raised_mole,dark_spot,benign
1632,moles,round_shape,raised_mole,soft,dark_spot
1633,moles,small_bump,round_shape,pigmented_spot,soft
1634,moles,small_bump,round_shape,pigmented_spot,benign
1635,moles,dark_coloration,raised_mole,pigmented_spot,dark_spot
1636,moles,pigmented_spot,soft,flat_mole,benign
1637,moles,round_shape,harmless,pigmented_spot,soft
1638,moles,round_shape,dark_coloration,raised_mole,soft
1639,moles,round_shape,soft,flat_mole,dark_spot
1640,moles,round_shape,harmless,oval_shape,dark_spot
1641,moles,harmless,raised_mole,soft,flat_mole
1642,moles,small_bump,round_shape,pigmented_spot,oval_shape
1643,moles,small_bump,round_shape,pigmented_spot,flat_mole
1644,moles,round_shape,dark_coloration,oval_shape,soft
1645,moles,round_shape,dark_coloration,harmless,benign
1646,moles,round_shape,raised_mole,pigmented_spot,soft
1647,moles,harmless,raised_mole,flat_mole,dark_spot
1648,moles,small_bump,pigmented_spot,oval_shape,soft
1649,moles,raised_mole,soft,dark_spot,benign
1650,moles,small_bump,round_shape,dark_coloration,raised_mole
1651,moles,raised_mole,pigmented_spot,soft,flat_mole
1652,moles,round_shape,dark_coloration,flat_mole,dark_spot
1653,moles,dark_coloration,harmless,pigmented_spot,soft
1654,moles,round_shape,pigmented_spot,soft,dark_spot
1655,moles,small_bump,round_shape,raised_mole,dark_spot
1656,moles,dark_coloration,pigmented_spot,oval_shape,dark_spot
1657,moles,harmless,soft,flat_mole,benign
1658,moles,small_bump,raised_mole,pigmented_spot,dark_spot
1659,moles,harmless,pigmented_spot,soft,dark_spot
1660,moles,round_shape,harmless,raised_mole,soft
1661,moles,round_shape,dark_coloration,pigmented_spot,flat_mole
1662,moles,harmless,pigmented_spot,oval_shape,dark_spot
1663,moles,small_bump,round_shape,harmless,raised_mole
1664,moles,round_shape,harmless,oval_shape,benign
1665,moles,small_bump,raised_mole,pigmented_spot,flat_mole
1666,moles,dark_coloration,raised_mole,flat_mole,dark_spot
1667,moles,dark_coloration,oval_shape,soft,benign
1668,moles,round_shape,dark_coloration,pigmented_spot,dark_spot
1669,moles,round_shape,dark_coloration,pigmented_spot,oval_shape
1670,moles,small_bump,pigmented_spot,soft,benign
1671,moles,dark_coloration,harmless,raised_mole,soft
1672,moles,dark_coloration,harmless,flat_mole,benign
1673,moles,dark_coloration,harmless,raised_mole,pigmented_spot
1674,moles,small_bump,pigmented_spot,oval_shape,benign
1675,moles,round_shape,harmless,pigmented_spot,dark_spot
1676,moles,dark_coloration,raised_mole,flat_mole,benign
1677,moles,round_shape,raised_mole,soft,benign
1678,moles,round_shape,harmless,raised_mole,pigmented_spot
1679,moles,small_bump,round_shape,raised_mole,benign
1680,moles,round_shape,pigmented_spot,oval_shape,benign
1681,moles,round_shape,harmless,pigmented_spot,oval_shape
1682,moles,small_bump,round_shape,pigmented_spot,dark_spot
1683,moles,small_bump,dark_coloration,harmless,oval_shape
1684,moles,pigmented_spot,flat_mole,dark_spot,benign
1685,moles,small_bump,round_shape,harmless,oval_shape
1686,moles,small_bump,dark_coloration,raised_mole,benign
1687,moles,raised_mole,pigmented_spot,soft,dark_spot
1688,moles,small_bump,round_shape,dark_coloration,benign
1689,moles,raised_mole,oval_shape,flat_mole,benign
1690,moles,small_bump,round_shape,dark_coloration,dark_spot
1691,moles,round_shape,dark_coloration,soft,dark_spot
1692,moles,round_shape,harmless,soft,dark_spot
1693,moles,small_bump,harmless,raised_mole,benign
1694,moles,small_bump,pigmented_spot,flat_mole,benign
1695,moles,oval_shape,flat_mole,dark_spot,benign
1696,moles,harmless,pigmented_spot,soft,flat_mole
1697,moles,round_shape,raised_mole,oval_shape,soft
1698,moles,dark_coloration,pigmented_spot,soft,dark_spot
1699,moles,dark_coloration,harmless,pigmented_spot,dark_spot
1700,moles,small_bump,round_shape,harmless,benign
1701,moles,small_bump,round_shape,soft,flat_mole
1702,moles,small_bump,harmless,pigmented_spot,oval_shape
1703,moles,small_bump,raised_mole,oval_shape,soft
1704,moles,dark_coloration,harmless,raised_mole,benign
1705,moles,round_shape,raised_mole,flat_mole,dark_spot
1706,moles,small_bump,dark_coloration,harmless,pigmented_spot
1707,moles,round_shape,harmless,pigmented_spot,flat_mole
1708,moles,small_bump,pigmented_spot,dark_spot,benign
1709,moles,harmless,oval_shape,flat_mole,dark_spot
1710,moles,round_shape,harmless,raised_mole,benign
1711,moles,round_shape,dark_coloration,harmless,raised_mole
1712,moles,harmless,pigmented_spot,dark_spot,benign
1713,moles,dark_coloration,harmless,flat_mole,dark_spot
1714,moles,small_bump,harmless,raised_mole,flat_mole
1715,moles,dark_coloration,pigmented_spot,soft,flat_mole
1716,moles,dark_coloration,raised_mole,pigmented_spot,flat_mole
1717,moles,pigmented_spot,soft,dark_spot,benign
1718,moles,small_bump,pigmented_spot,oval_shape,dark_spot
1719,moles,oval_shape,soft,dark_spot,benign
1720,moles,dark_coloration,pigmented_spot,oval_shape,benign
1721,moles,small_bump,raised_mole,pigmented_spot,benign
1722,moles,small_bump,harmless,soft,dark_spot
1723,moles,raised_mole,oval_shape,soft,benign
1724,moles,harmless,raised_mole,flat_mole,benign
1725,moles,small_bump,round_shape,raised_mole,flat_mole
1726,moles,small_bump,round_shape,dark_coloration,flat_mole
1727,moles,small_bump,dark_coloration,flat_mole,dark_spot
1728,moles,small_bump,oval_shape,soft,flat_mole
1729,moles,small_bump,round_shape,raised_mole,oval_shape
1730,moles,harmless,raised_mole,pigmented_spot,flat_mole
1731,moles,small_bump,dark_coloration,raised_mole,soft
1732,moles,small_bump,round_shape,oval_shape,flat_mole
1733,moles,small_bump,dark_coloration,harmless,flat_mole
1734,moles,round_shape,dark_coloration,raised_mole,dark_spot
1735,moles,small_bump,dark_coloration,harmless,dark_spot
1736,moles,small_bump,round_shape,oval_shape,soft
1737,moles,small_bump,dark_coloration,harmless,soft
1738,moles,dark_coloration,raised_mole,pigmented_spot,soft
1739,moles,harmless,raised_mole,pigmented_spot,benign
1740,moles,small_bump,round_shape,flat_mole,dark_spot
1741,moles,small_bump,oval_shape,dark_spot,benign
1742,moles,small_bump,harmless,oval_shape,dark_spot
1743,moles,dark_coloration,harmless,soft,dark_spot
1744,moles,small_bump,harmless,oval_shape,benign
1745,moles,small_bump,oval_shape,soft,dark_spot
1746,moles,small_bump,raised_mole,soft,flat_mole
1747,moles,dark_coloration,harmless,pigmented_spot,flat_mole
1748,moles,round_shape,dark_coloration,flat_mole,benign
1749,moles,pigmented_spot,oval_shape,dark_spot,benign
1750,moles,round_shape,oval_shape,soft,dark_spot
1751,moles,small_bump,pigmented_spot,flat_mole,dark_spot
1752,moles,small_bump,round_shape,harmless,dark_spot
1753,moles,small_bump,round_shape,dark_coloration,oval_shape
1754,moles,round_shape,oval_shape,flat_mole,dark_spot
1755,moles,pigmented_spot,oval_shape,soft,benign
1756,moles,dark_coloration,harmless,oval_shape,flat_mole
1757,moles,small_bump,dark_coloration,oval_shape,soft
1758,moles,small_bump,round_shape,raised_mole,soft
1759,moles,raised_mole,pigmented_spot,oval_shape,dark_spot
1760,moles,small_bump,harmless,flat_mole,dark_spot
1761,moles,round_shape,raised_mole,oval_shape,benign
1762,moles,dark_coloration,harmless,pigmented_spot,oval_shape
1763,moles,small_bump,harmless,soft,flat_mole
1764,moles,small_bump,round_shape,oval_shape,benign
1765,moles,round_shape,dark_coloration,harmless,dark_spot
1766,moles,harmless,raised_mole,pigmented_spot,soft
1767,moles,small_bump,oval_shape,flat_mole,benign
1768,moles,small_bump,raised_mole,pigmented_spot,soft
1769,moles,raised_mole,pigmented_spot,dark_spot,benign
1770,moles,small_bump,round_shape,harmless,soft
1771,moles,harmless,soft,dark_spot,benign
1772,moles,small_bump,round_shape,flat_mole,benign
1773,moles,round_shape,dark_coloration,raised_mole,benign
1774,moles,small_bump,oval_shape,flat_mole,dark_spot
1775,moles,round_shape,harmless,flat_mole,dark_spot
1776,moles,oval_shape,soft,flat_mole,benign
1777,moles,harmless,raised_mole,oval_shape,flat_mole
1778,moles,round_shape,dark_coloration,harmless,flat_mole
1779,moles,small_bump,pigmented_spot,oval_shape,flat_mole
1780,moles,raised_mole,oval_shape,dark_spot,benign
1781,moles,dark_coloration,raised_mole,oval_shape,benign
1782,moles,round_shape,dark_coloration,raised_mole,flat_mole
1783,moles,round_shape,raised_mole,pigmented_spot,benign
1784,moles,small_bump,round_shape,soft,benign
1785,moles,dark_coloration,soft,flat_mole,benign
1786,moles,dark_coloration,pigmented_spot,flat_mole,benign
1787,moles,round_shape,dark_coloration,oval_shape,benign
1788,moles,round_shape,dark_coloration,pigmented_spot,benign
1789,moles,small_bump,flat_mole,dark_spot,benign
1790,moles,round_shape,raised_mole,soft,flat_mole
1791,moles,small_bump,soft,dark_spot,benign
1792,moles,small_bump,harmless,oval_shape,flat_mole
1793,moles,small_bump,raised_mole,flat_mole,benign
1794,moles,dark_coloration,pigmented_spot,soft,benign
1795,moles,round_shape,pigmented_spot,dark_spot,benign
1796,moles,round_shape,pigmented_spot,oval_shape,flat_mole
1797,moles,round_shape,harmless,raised_mole,flat_mole
1798,moles,dark_coloration,harmless,soft,benign
1799,moles,raised_mole,flat_mole,dark_spot,benign
1800,moles,round_shape,harmless,oval_shape,soft
1801,moles,dark_coloration,harmless,dark_spot,benign
1802,moles,dark_coloration,raised_mole,pigmented_spot,benign
1803,moles,dark_coloration,raised_mole,soft,flat_mole
1804,moles,dark_coloration,harmless,soft,flat_mole
1805,moles,small_bump,harmless,soft,benign
1806,moles,harmless,pigmented_spot,oval_shape,benign
1807,moles,small_bump,dark_coloration,raised_mole,pigmented_spot
1808,moles,small_bump,round_shape,oval_shape,dark_spot
1809,moles,small_bump,dark_coloration,oval_shape,flat_mole
1810,moles,round_shape,pigmented_spot,soft,flat_mole
1811,moles,round_shape,raised_mole,flat_mole,benign
1812,moles,round_shape,raised_mole,oval_shape,dark_spot
1813,moles,small_bump,dark_coloration,pigmented_spot,flat_mole
1814,moles,round_shape,oval_shape,soft,benign
1815,psoriasis,red_patches,scaling,plaques,flaky_skin
1816,psoriasis,red_patches,scaling,thickened_skin,red_spots
1817,psoriasis,red_patches,itching,silver_scales,red_spots
1818,psoriasis,red_patches,thickened_skin,plaques,flaky_skin
1819,psoriasis,scaling,thickened_skin,silver_scales,skin_inflammation
1820,psoriasis,scaling,itching,silver_scales,plaques
1821,psoriasis,thickened_skin,plaques,skin_inflammation,red_spots
1822,psoriasis,red_patches,scaling,itching,plaques
1823,psoriasis,red_patches,thickened_skin,itching,red_spots
1824,psoriasis,thickened_skin,itching,plaques,flaky_skin
1825,psoriasis,red_patches,silver_scales,plaques,flaky_skin
1826,psoriasis,thickened_skin,itching,silver_scales,flaky_skin
1827,psoriasis,scaling,thickened_skin,itching,red_spots
1828,psoriasis,itching,plaques,flaky_skin,red_spots
1829,psoriasis,red_patches,scaling,itching,red_spots
1830,psoriasis,scaling,itching,skin_inflammation,red_spots
1831,psoriasis,scaling,thickened_skin,plaques,flaky_skin
1832,psoriasis,red_patches,itching,skin_inflammation,flaky_skin
1833,psoriasis,red_patches,itching,silver_scales,skin_inflammation
1834,psoriasis,red_patches,thickened_skin,skin_inflammation,flaky_skin
1835,psoriasis,thickened_skin,silver_scales,plaques,flaky_skin
1836,psoriasis,scaling,silver_scales,plaques,flaky_skin
1837,psoriasis,scaling,thickened_skin,plaques,skin_inflammation
1838,psoriasis,red_patches,scaling,thickened_skin,silver_scales
1839,psoriasis,itching,plaques,skin_inflammation,flaky_skin
1840,psoriasis,itching,silver_scales,skin_inflammation,flaky_skin
1841,psoriasis,red_patches,itching,plaques,flaky_skin
1842,psoriasis,scaling,silver_scales,plaques,skin_inflammation
1843,psoriasis,scaling,itching,silver_scales,red_spots
1844,psoriasis,scaling,itching,silver_scales,skin_inflammation
1845,psoriasis,scaling,plaques,skin_inflammation,flaky_skin
1846,psoriasis,red_patches,itching,flaky_skin,red_spots
1847,psoriasis,scaling,thickened_skin,silver_scales,red_spots
1848,psoriasis,scaling,thickened_skin,silver_scales,flaky_skin
1849,psoriasis,red_patches,itching,silver_scales,flaky_skin
1850,psoriasis,scaling,itching,silver_scales,flaky_skin
1851,psoriasis,red_patches,itching,plaques,skin_inflammation
1852,psoriasis,red_patches,scaling,silver_scales,red_spots
1853,psoriasis,scaling,thickened_skin,itching,skin_inflammation
1854,psoriasis,thickened_skin,skin_inflammation,flaky_skin,red_spots
1855,psoriasis,red_patches,thickened_skin,silver_scales,red_spots
1856,psoriasis,red_patches,scaling,thickened_skin,plaques
1857,psoriasis,red_patches,thickened_skin,silver_scales,plaques
1858,psoriasis,red_patches,thickened_skin,silver_scales,flaky_skin
1859,psoriasis,thickened_skin,plaques,flaky_skin,red_spots
1860,psoriasis,silver_scales,plaques,skin_inflammation,red_spots
1861,psoriasis,red_patches,silver_scales,skin_inflammation,flaky_skin
1862,psoriasis,red_patches,scaling,silver_scales,skin_inflammation
1863,psoriasis,red_patches,scaling,itching,skin_inflammation
1864,psoriasis,thickened_skin,silver_scales,plaques,skin_inflammation
1865,psoriasis,thickened_skin,silver_scales,skin_inflammation,flaky_skin
1866,psoriasis,scaling,silver_scales,plaques,red_spots
1867,psoriasis,red_patches,itching,plaques,red_spots
1868,psoriasis,red_patches,plaques,skin_inflammation,flaky_skin
1869,psoriasis,red_patches,scaling,thickened_skin,flaky_skin
1870,psoriasis,red_patches,thickened_skin,itching,plaques
1871,psoriasis,scaling,itching,plaques,flaky_skin
1872,psoriasis,itching,silver_scales,flaky_skin,red_spots
1873,psoriasis,scaling,thickened_skin,skin_inflammation,red_spots
1874,psoriasis,red_patches,plaques,skin_inflammation,red_spots
1875,psoriasis,scaling,silver_scales,skin_inflammation,red_spots
1876,psoriasis,thickened_skin,itching,flaky_skin,red_spots
1877,psoriasis,scaling,silver_scales,flaky_skin,red_spots
1878,psoriasis,scaling,thickened_skin,itching,flaky_skin
1879,psoriasis,red_patches,thickened_skin,plaques,skin_inflammation
1880,psoriasis,scaling,thickened_skin,skin_inflammation,flaky_skin
1881,psoriasis,red_patches,silver_scales,plaques,skin_inflammation
1882,psoriasis,scaling,itching,plaques,red_spots
1883,psoriasis,scaling,silver_scales,skin_inflammation,flaky_skin
1884,psoriasis,red_patches,scaling,flaky_skin,red_spots
1885,psoriasis,red_patches,thickened_skin,plaques,red_spots
1886,psoriasis,red_patches,scaling,itching,flaky_skin
1887,psoriasis,thickened_skin,itching,silver_scales,red_spots
1888,psoriasis,thickened_skin,itching,plaques,red_spots
1889,psoriasis,red_patches,scaling,silver_scales,plaques
1890,psoriasis,red_patches,thickened_skin,itching,silver_scales
1891,psoriasis,red_patches,scaling,plaques,red_spots
1892,psoriasis,red_patches,itching,silver_scales,plaques
1893,psoriasis,thickened_skin,silver_scales,flaky_skin,red_spots
1894,psoriasis,scaling,thickened_skin,silver_scales,plaques
1895,psoriasis,thickened_skin,plaques,skin_inflammation,flaky_skin
1896,psoriasis,red_patches,plaques,flaky_skin,red_spots
1897,psoriasis,red_patches,thickened_skin,itching,skin_inflammation
1898,psoriasis,scaling,plaques,flaky_skin,red_spots
1899,psoriasis,red_patches,scaling,plaques,skin_inflammation
1900,psoriasis,red_patches,thickened_skin,silver_scales,skin_inflammation
1901,psoriasis,red_patches,scaling,thickened_skin,itching
1902,psoriasis,thickened_skin,silver_scales,skin_inflammation,red_spots
1903,psoriasis,red_patches,thickened_skin,flaky_skin,red_spots
1904,psoriasis,itching,silver_scales,plaques,red_spots
1905,psoriasis,scaling,itching,plaques,skin_inflammation
1906,psoriasis,itching,silver_scales,skin_inflammation,red_spots
1907,psoriasis,thickened_skin,itching,skin_inflammation,flaky_skin
1908,psoriasis,thickened_skin,itching,silver_scales,skin_inflammation
1909,psoriasis,scaling,thickened_skin,plaques,red_spots
1910,psoriasis,thickened_skin,itching,plaques,skin_inflammation
1911,psoriasis,red_patches,scaling,skin_inflammation,flaky_skin
1912,psoriasis,red_patches,thickened_skin,skin_inflammation,red_spots
1913,psoriasis,itching,plaques,skin_inflammation,red_spots
1914,psoriasis,red_patches,scaling,skin_inflammation,red_spots
1915,psoriasis,red_patches,thickened_skin,itching,flaky_skin
1916,psoriasis,red_patches,itching,skin_inflammation,red_spots
1917,psoriasis,red_patches,silver_scales,skin_inflammation,red_spots
1918,psoriasis,thickened_skin,silver_scales,plaques,red_spots
1919,psoriasis,plaques,skin_inflammation,flaky_skin,red_spots
1920,psoriasis,scaling,itching,flaky_skin,red_spots
1921,psoriasis,silver_scales,plaques,skin_inflammation,flaky_skin
1922,psoriasis,red_patches,scaling,itching,silver_scales
1923,psoriasis,itching,silver_scales,plaques,skin_inflammation
1924,psoriasis,red_patches,scaling,thickened_skin,skin_inflammation
1925,psoriasis,scaling,thickened_skin,itching,plaques
1926,psoriasis,red_patches,silver_scales,plaques,red_spots
1927,psoriasis,scaling,thickened_skin,itching,silver_scales
1928,psoriasis,itching,skin_inflammation,flaky_skin,red_spots
1929,psoriasis,red_patches,scaling,silver_scales,flaky_skin
1930,psoriasis,red_patches,silver_scales,flaky_skin,red_spots
1931,psoriasis,itching,silver_scales,plaques,flaky_skin
1932,psoriasis,scaling,thickened_skin,flaky_skin,red_spots
1933,psoriasis,scaling,itching,skin_inflammation,flaky_skin
1934,psoriasis,red_patches,skin_inflammation,flaky_skin,red_spots
1935,psoriasis,thickened_skin,itching,skin_inflammation,red_spots
1936,psoriasis,scaling,plaques,skin_inflammation,red_spots
1937,psoriasis,thickened_skin,itching,silver_scales,plaques
1938,psoriasis,silver_scales,skin_inflammation,flaky_skin,red_spots
1939,psoriasis,scaling,skin_inflammation,flaky_skin,red_spots
